level		chinese		japanese		korean		pos
1	:	特許	:	とっきょ	:	특허	:	noun
1	:	特権	:	とっけん	:	특권	:	noun
1	:	突破	:	とっぱ	:	돌파	:	noun
1	:	届(け)	:	とどけ	:	신고	:	noun
1	:	殿様	:	とのさま	:	영주·귀인에 대한 존칭	:	noun
1	:	扉	:	とびら	:	문짝, 안 겉장, 속 표지	:	noun
1	:	富	:	とみ	:	부, 재산, 복권	:	noun
1	:	供·伴	:	とも	:	귀인이나 윗사람을 따라감	:	noun
1	:	共稼ぎ	:	ともかせぎ	:	맞벌이	:	noun
1	:	共働き	:	ともばたらき	:	맞벌이	:	noun
1	:	取(り)扱い·取扱	:	とりあつかい	:	취급, 다룸, 보살핌, 접대	:	noun
1	:	鳥居	:	とりい	:	신사 입구에 세운 기둥문	:	noun
1	:	取(り)替え·取替	:	とりかえ	:	교체, 대체	:	noun
1	:	取(り)返し	:	とりかえし	:	되찾음, 되돌이킴, 만회	:	noun
1	:	取り締(ま)り·取締り	:	とりしまり	:	다잡음, 단속함	:	noun
1	:	問屋	:	とんや	:	도매상	:	noun
1	:	胴·筒	:	どう	:	주사위 통	:	noun
1	:	同意	:	どうい	:	동의, 같은 의미	:	noun
1	:	動員	:	どういん	:	동원	:	noun
1	:	同感	:	どうかん	:	동감	:	noun
1	:	動機	:	どうき	:	동기	:	noun
1	:	同級	:	どうきゅう	:	동급, 같은 학급	:	noun
1	:	同級生	:	どうきゅうせい	:	동급생, 1989, FujiTV	:	noun
1	:	同居	:	どうきょ	:	동거	:	noun
1	:	動向	:	どうこう	:	동향	:	noun
1	:	同士	:	どうし	:	같은 동아리·종류, 끼리	:	noun
1	:	同志	:	どうし	:	동지	:	noun
1	:	道場	:	どうじょう	:	도량, 불도를 닦는 곳	:	noun
1	:	同情	:	どうじょう	:	동정	:	noun
1	:	同然	:	どうぜん	:	동연, 서로 같음, 다름없음	:	noun
1	:	同調	:	どうちょう	:	다른 것에 가락을 맞춤	:	noun
1	:	同等	:	どうとう	:	동등	:	noun
1	:	導入	:	どうにゅう	:	도입	:	noun
1	:	同封	:	どうふう	:	동봉	:	noun
1	:	同盟	:	どうめい	:	동맹	:	noun
1	:	動揺	:	どうよう	:	동요	:	noun
1	:	動力	:	どうりょく	:	동력, 원동력	:	noun
1	:	同類	:	どうるい	:	동류, 같은 종류, 한 패	:	noun
1	:	独裁	:	どくさい	:	독재	:	noun
1	:	独占	:	どくせん	:	독점, 독차지	:	noun
1	:	独創	:	どくそう	:	독창	:	noun
1	:	独創性	:	どくそうせい	:	독창성	:	noun
1	:	土台	:	どだい	:	토대, 기초	:	noun
1	:	土手	:	どて	:	둑, 제방, 등살(회)	:	noun
1	:	土俵	:	どひょう	:	장소, 씨름판	:	noun
1	:	溝	:	どぶ	:	도랑, 시궁창	:	noun
1	:	土木	:	どぼく	:	토목	:	noun
1	:	度忘れ	:	どわすれ	:	깜빡 잊어버림, 까맣게 잊음	:	noun
1	:	鈍感	:	どんかん	:	둔감, 감각·느낌이 둔함	:	noun
1	:	内閣	:	ないかく	:	내각	:	noun
1	:	内所·内緒·内証	:	ないしょ	:	몰래함, 집안, 부엌	:	noun
1	:	内心	:	ないしん	:	내심, 마음속	:	noun
1	:	内蔵	:	ないぞう	:	내장, 궁중의 창고	:	noun
1	:	内乱	:	ないらん	:	내란	:	noun
1	:	内陸	:	ないりく	:	내륙	:	noun
1	:	苗	:	なえ	:	모종, 특히, 볏모	:	noun
1	:	中程	:	なかほど	:	중간, 절반, 도중	:	noun
1	:	仲間入り	:	なかまいり	:	한패가 됨	:	noun
1	:	流し	:	ながし	:	흘림, 씻는 곳	:	noun
1	:	渚·汀	:	なぎさ	:	물가, 둔치	:	noun
1	:	仲人	:	なこうど	:	중매인, 중매쟁이	:	noun
1	:	名残	:	なごり	:	자취, 추억, 기념	:	noun
1	:	情け	:	なさけ	:	정, 인정, 자비, 연정, 사랑	:	noun
1	:	雪崩·傾れ	:	なだれ	:	사태, 눈사태, 경사	:	noun
1	:	名札	:	なふだ	:	명찰, 명패, 문패	:	noun
1	:	怠け者	:	なまけもの	:	게으름뱅이	:	noun
1	:	生身	:	なまみ	:	날고기, 생고기	:	noun
1	:	鉛	:	なまり	:	납	:	noun
1	:	並(み)	:	なみ	:	예사로움, 보통, 평균	:	noun
1	:	悩み	:	なやみ	:	괴로움, 고민, 병	:	noun
1	:	慣れ·馴れ	:	なれ	:	습관, 익숙해짐	:	noun
1	:	難	:	なん	:	어려움, 곤란, …난	:	noun
1	:	荷	:	に	:	짐	:	noun
1	:	苦み·苦味	:	にがみ	:	씀, 쓴맛, 야무진 용모	:	noun
1	:	面皰	:	にきび	:	여드름	:	noun
1	:	憎しみ	:	にくしみ	:	미움, 증오	:	noun
1	:	肉親	:	にくしん	:	육친	:	noun
1	:	肉体	:	にくたい	:	육체	:	noun
1	:	西日·西陽	:	にしび	:	석양, 저녁해	:	noun
1	:	偽物·贋物	:	にせもの	:	가짜, 위조품	:	noun
1	:	日夜	:	にちや	:	주야, 밤낮, 늘, 언제나	:	noun
1	:	荷造(り)·荷作(り)	:	にづくり	:	짐을 쌈, 짐 꾸리기	:	noun
1	:	二の次	:	にのつぎ	:	두 번째, 뒤로 돌림	:	noun
1	:	入手	:	にゅうしゅ	:	입수	:	noun
1	:	入賞	:	にゅうしょう	:	입상	:	noun
1	:	乳児	:	にゅうじ	:	유아, 젖먹이	:	noun
1	:	尿	:	にょう	:	소변, 오줌	:	noun
1	:	俄	:	にわか	:	졸지, 돌연	:	noun
1	:	認識	:	にんしき	:	인식	:	noun
1	:	妊娠	:	にんしん	:	임신	:	noun
1	:	人情	:	にんじょう	:	인정, 애정	:	noun
1	:	忍耐	:	にんたい	:	인내	:	noun
1	:	認知	:	にんち	:	인지	:	noun
1	:	任務	:	にんむ	:	임무	:	noun
1	:	任命	:	にんめい	:	임명	:	noun
1	:	主	:	ぬし	:	주인, 남편, 당신, …한 사람	:	noun
1	:	沼	:	ぬま	:	늪	:	noun
1	:	音	:	ね	:	음, 소리, 울음소리	:	noun
1	:	音色	:	ねいろ	:	음색	:	noun
1	:	値打ち	:	ねうち	:	가치, 값어치, 값, 가격	:	noun
1	:	ねじ回し·螺子回し	:	ねじまわし	:	나사돌리개	:	noun
1	:	熱帯夜	:	ねったいや	:	열대야	:	noun
1	:	熱湯	:	ねっとう	:	열탕, 뜨거운 물	:	noun
1	:	熱意	:	ねつい	:	열의, 열성	:	noun
1	:	熱量	:	ねつりょう	:	열량	:	noun
1	:	粘り	:	ねばり	:	끈기, 찰기, →ねばる	:	noun
1	:	根回し	:	ねまわし	:	사전 교섭	:	noun
1	:	念	:	ねん	:	주의함, 염원, 기분, 생각.	:	noun
1	:	年鑑	:	ねんかん	:	연감	:	noun
1	:	年賀	:	ねんが	:	연하, 신년 축하, 새해 인사	:	noun
1	:	念願	:	ねんがん	:	염원, 소원	:	noun
1	:	年号	:	ねんごう	:	연호, 다년호, 해에 붙이는 칭호	:	noun
1	:	燃焼	:	ねんしょう	:	연소	:	noun
1	:	年次	:	ねんじ	:	연차, 매년	:	noun
1	:	年長	:	ねんちょう	:	연장, 연상	:	noun
1	:	燃料	:	ねんりょう	:	연료, 땔감	:	noun
1	:	年輪	:	ねんりん	:	연륜, 나무의 나이테	:	noun
1	:	脳	:	のう	:	뇌, 뇌수, 머리, 두뇌	:	noun
1	:	農耕	:	のうこう	:	농경	:	noun
1	:	農場	:	のうじょう	:	농장, 농원	:	noun
1	:	農地	:	のうち	:	농지, 농토	:	noun
1	:	納入	:	のうにゅう	:	납입	:	noun
1	:	能面	:	のうめん	:	표정이 없는 얼굴의 비유	:	noun
1	:	軒並	:	のきなみ	:	늘어선 집, 집집마다	:	noun
1	:	延べ	:	のべ	:	연, 총계, 두드려서 늘임	:	noun
1	:	飲み込み	:	のみこみ	:	납득, 이해	:	noun
1	:	派	:	は	:	파	:	noun
1	:	刃	:	は	:	날	:	noun
1	:	把握	:	はあく	:	파악	:	noun
1	:	敗	:	はい	:	짐, 패배	:	noun
1	:	肺	:	はい	:	폐, 폐장	:	noun
1	:	敗因	:	はいいん	:	패인	:	noun
1	:	廃棄	:	はいき	:	폐기	:	noun
1	:	配給	:	はいきゅう	:	배급	:	noun
1	:	配偶者	:	はいぐうしゃ	:	배우자	:	noun
1	:	拝啓	:	はいけい	:	근계	:	noun
1	:	背景	:	はいけい	:	배경	:	noun
1	:	背後	:	はいご	:	배후	:	noun
1	:	廃止	:	はいし	:	폐지	:	noun
1	:	拝借	:	はいしゃく	:	배차, 빌려 씀의 겸사말	:	noun
1	:	排除	:	はいじょ	:	배제, 제거	:	noun
1	:	排水	:	はいすい	:	배수, 내부의 물을 뽑아냄	:	noun
1	:	敗戦	:	はいせん	:	패전	:	noun
1	:	配置	:	はいち	:	배치함, 또, 그 배치된 곳	:	noun
1	:	配当	:	はいとう	:	배당	:	noun
1	:	配布	:	はいふ	:	배포	:	noun
1	:	敗北	:	はいぼく	:	패배	:	noun
1	:	配慮	:	はいりょ	:	배려, 심려	:	noun
1	:	配列·排列	:	はいれつ	:	배열	:	noun
1	:	破壊	:	はかい	:	파괴	:	noun
1	:	破棄	:	はき	:	파기, 깨뜨리거나 찢어 버림	:	noun
1	:	波及	:	はきゅう	:	파급	:	noun
1	:	迫害	:	はくがい	:	박해	:	noun
1	:	薄弱	:	はくじゃく	:	박약	:	noun
1	:	白状	:	はくじょう	:	자백	:	noun
1	:	派遣	:	はけん	:	파견	:	noun
1	:	橋渡し	:	はしわたし	:	다리를 놓음, 중개함	:	noun
1	:	恥·羞·辱	:	はじ	:	부끄러움, 수치, 치욕	:	noun
1	:	破損	:	はそん	:	파손	:	noun
1	:	跣·裸足	:	はだし	:	맨발, 도저히 따라가지 못함	:	noun
1	:	蜂蜜	:	はちみつ	:	봉밀, 벌꿀, 꿀	:	noun
1	:	発生	:	はっせい	:	발생	:	noun
1	:	発育	:	はついく	:	발육	:	noun
1	:	発芽	:	はつが	:	발아, 싹이 틈	:	noun
1	:	発言	:	はつげん	:	발언	:	noun
1	:	発病	:	はつびょう	:	발병	:	noun
1	:	初耳	:	はつみみ	:	초문, 처음 듣는 일	:	noun
1	:	果て	:	はて	:	끝, 끝장, 종말, 말로	:	noun
1	:	花びら·花弁·花片	:	はなびら	:	꽃잎	:	noun
1	:	浜	:	はま	:	해변의 모래밭, 딴 돌, 항구	:	noun
1	:	浜辺	:	はまべ	:	바닷가, 해변	:	noun
1	:	腹立ち	:	はらだち	:	화냄, 성냄, 노함	:	noun
1	:	原っぱ	:	はらっぱ	:	빈 터, 들	:	noun
1	:	張(り)紙·貼(り)紙	:	はりがみ	:	종이를 바름, 벽보	:	noun
1	:	破裂	:	はれつ	:	파열, 폭발, 결렬	:	noun
1	:	版	:	はん	:	판목, 인쇄판, 인쇄, 출판	:	noun
1	:	班	:	はん	:	반, 조, 수·순서를 나타냄	:	noun
1	:	判	:	はん	:	도장, 판단, 판정	:	noun
1	:	繁栄	:	はんえい	:	번영	:	noun
1	:	反感	:	はんかん	:	반감	:	noun
1	:	版画·板画	:	はんが	:	판화	:	noun
1	:	半額	:	はんがく	:	반액	:	noun
1	:	反響	:	はんきょう	:	반향, 메아리, 반응	:	noun
1	:	判決	:	はんけつ	:	판결	:	noun
1	:	反撃	:	はんげき	:	반격	:	noun
1	:	反射	:	はんしゃ	:	반사	:	noun
1	:	繁殖·蕃殖	:	はんしょく	:	번식	:	noun
1	:	繁盛·繁昌	:	はんじょう	:	번성, 번창	:	noun
1	:	判定	:	はんてい	:	판정	:	noun
1	:	半端	:	はんぱ	:	어중간한 것	:	noun
1	:	反発·反撥	:	はんぱつ	:	반발	:	noun
1	:	氾濫	:	はんらん	:	범람	:	noun
1	:	反乱·叛乱	:	はんらん	:	반란	:	noun
1	:	ばい菌·黴菌	:	ばいきん	:	미균	:	noun
1	:	賠償	:	ばいしょう	:	배상	:	noun
1	:	倍率	:	ばいりつ	:	배율	:	noun
1	:	爆弾	:	ばくだん	:	폭탄, 밀조 소주	:	noun
1	:	爆破	:	ばくは	:	폭파	:	noun
1	:	暴露·曝露	:	ばくろ	:	폭로, 비밀 등을 드러냄	:	noun
1	:	抜粋·抜萃	:	ばっすい	:	발췌	:	noun
1	:	罰	:	ばつ	:	벌	:	noun
1	:	抜群	:	ばつぐん	:	발군	:	noun
1	:	万事	:	ばんじ	:	만사	:	noun
1	:	伴奏	:	ばんそう	:	반주	:	noun
1	:	万人	:	ばんにん	:	만인	:	noun
1	:	晩年	:	ばんねん	:	만년	:	noun
1	:	万能	:	ばんのう	:	만능	:	noun
1	:	碑	:	ひ	:	비, 비석, …비	:	noun
1	:	贔屓·贔負	:	ひいき	:	편을 들어줌, 특별히 돌봐줌	:	noun
1	:	控え室	:	ひかえしつ	:	대기실	:	noun
1	:	悲観	:	ひかん	:	비관	:	noun
1	:	悲願	:	ひがん	:	비원, 비장한 소원	:	noun
1	:	引(き)換え·引換·引(き)替え·引替	:	ひきかえ	:	바꿈, 교환, 상환	:	noun
1	:	否決	:	ひけつ	:	부결	:	noun
1	:	非行	:	ひこう	:	비행	:	noun
1	:	日ごろ·日頃	:	ひごろ	:	평소, 평상시, 늘	:	noun
1	:	悲惨·悲酸	:	ひさん	:	비참	:	noun
1	:	秘書	:	ひしょ	:	비서, 비장해 둔 서적	:	noun
1	:	比重	:	ひじゅう	:	비중	:	noun
1	:	左利き	:	ひだりきき	:	왼손잡이, 술이 셈	:	noun
1	:	必修	:	ひっしゅう	:	필수	:	noun
1	:	匹敵	:	ひってき	:	필적	:	noun
1	:	必然	:	ひつぜん	:	필연	:	noun
1	:	一息	:	ひといき	:	단숨, 한숨 돌림	:	noun
1	:	人影	:	ひとかげ	:	인영, 사람의 그림자	:	noun
1	:	人がら·人柄	:	ひとがら	:	인품, 사람됨, 인품이 좋음	:	noun
1	:	人け·人気	:	ひとけ	:	인기척	:	noun
1	:	一頃	:	ひところ	:	한때, 이전의 어떤 시기	:	noun
1	:	人質	:	ひとじち	:	인질, 볼모	:	noun
1	:	一筋	:	ひとすじ	:	한 줄기, 외곬, 한결같음	:	noun
1	:	人目	:	ひとめ	:	남의 눈	:	noun
1	:	日取(り)	:	ひどり	:	날짜를 정함, 택일	:	noun
1	:	雛	:	ひな	:	갓 깬 날짐승의 새끼	:	noun
1	:	日向	:	ひなた	:	양지, 양달	:	noun
1	:	ひな祭(り)·雛祭(り)	:	ひなまつり	:	3/3 명절 행사 인형	:	noun
1	:	避難	:	ひなん	:	피난	:	noun
1	:	日の丸	:	ひのまる	:	일장기	:	noun
1	:	火花	:	ひばな	:	불똥, 불티, 스파크	:	noun
1	:	罅	:	ひび	:	금, 잔금, 몸 나빠짐	:	noun
1	:	悲鳴	:	ひめい	:	비명	:	noun
1	:	日焼け	:	ひやけ	:	피부가 햇볕에 그을림, 가뭄	:	noun
1	:	票	:	ひょう	:	표, 명찰, 투표수를 세는 말	:	noun
1	:	標語	:	ひょうご	:	표어	:	noun
1	:	非力	:	ひりき	:	힘이 약함, 세력이 모자람	:	noun
1	:	比率	:	ひりつ	:	비율	:	noun
1	:	肥料	:	ひりょう	:	비료	:	noun
1	:	昼下がり	:	ひるさがり	:	정오를 조금 지났을 무렵	:	noun
1	:	昼飯	:	ひるめし	:	점심	:	noun
1	:	比例	:	ひれい	:	비례	:	noun
1	:	披露	:	ひろう	:	피로, 공표함, 펴 보임	:	noun
1	:	品質	:	ひんしつ	:	품질	:	noun
1	:	品種	:	ひんしゅ	:	품종	:	noun
1	:	貧弱	:	ひんじゃく	:	빈약, 적음, 모자람	:	noun
1	:	頻度	:	ひんど	:	빈도	:	noun
1	:	頻繁	:	ひんぱん	:	빈번, 잦음	:	noun
1	:	美	:	び	:	미, 미…, …미	:	noun
1	:	微笑	:	びしょう	:	미소	:	noun
1	:	微生物	:	びせいぶつ	:	미생물	:	noun
1	:	描写	:	びょうしゃ	:	묘사	:	noun
1	:		:	びら	:	광고지, 전단, 삐라	:	noun
1	:		:	びり	:	제일 끝, 꼴찌	:	noun
1	:	微量	:	びりょう	:	미량, 극히 적은 양	:	noun
1	:	敏感	:	びんかん	:	민감	:	noun
1	:	貧乏	:	びんぼう	:	빈핍, 가난함	:	noun
1	:	不意	:	ふい	:	불의, 불시, 갑작스러움	:	noun
1	:	吹聴	:	ふいちょう	:	퍼뜨림, 선전함	:	noun
1	:	封	:	ふう	:	봉함, 봉한 것, 통, 개	:	noun
1	:	封鎖	:	ふうさ	:	봉쇄	:	noun
1	:	風車	:	ふうしゃ	:	풍차	:	noun
1	:	風習	:	ふうしゅう	:	풍습	:	noun
1	:	風俗	:	ふうぞく	:	풍속, 풍습	:	noun
1	:	風土	:	ふうど	:	풍토	:	noun
1	:	不可欠	:	ふかけつ	:	불가결	:	noun
1	:	不機嫌	:	ふきげん	:	불쾌함, 기분이 좋지 않음	:	noun
1	:	不吉	:	ふきつ	:	불길	:	noun
1	:	不朽	:	ふきゅう	:	불후	:	noun
1	:	不況	:	ふきょう	:	불황	:	noun
1	:	布巾	:	ふきん	:	행주	:	noun
1	:	福	:	ふく	:	복, 행복, →ふくのかみ	:	noun
1	:	複合	:	ふくごう	:	복합	:	noun
1	:	福祉	:	ふくし	:	복지	:	noun
1	:	覆面	:	ふくめん	:	복면, 익명	:	noun
1	:	不景気	:	ふけいき	:	불경기, 활기, 애교가 없음	:	noun
1	:	布告	:	ふこく	:	포고	:	noun
1	:	富豪	:	ふごう	:	부호	:	noun
1	:	負債	:	ふさい	:	부채, 빚	:	noun
1	:	不在	:	ふざい	:	부재	:	noun
1	:	不自然	:	ふしぜん	:	부자연	:	noun
1	:	負傷	:	ふしょう	:	부상	:	noun
1	:	不振	:	ふしん	:	부진	:	noun
1	:	不審	:	ふしん	:	불심, 확실하지 않음, 의심	:	noun
1	:	不順	:	ふじゅん	:	불순, 순탄치 못함, 어긋남	:	noun
1	:	扶助	:	ふじょ	:	부조	:	noun
1	:	札	:	ふだ	:	표, 팻말, 패	:	noun
1	:	不調	:	ふちょう	:	상태가 나쁨	:	noun
1	:	復活	:	ふっかつ	:	부활	:	noun
1	:	復旧	:	ふっきゅう	:	복구	:	noun
1	:	復興	:	ふっこう	:	부흥	:	noun
1	:	沸騰	:	ふっとう	:	비등	:	noun
1	:	不手際	:	ふてぎわ	:	솜씨가 나쁨	:	noun
1	:	不動産	:	ふどうさん	:	부동산	:	noun
1	:	赴任	:	ふにん	:	부임	:	noun
1	:	腐敗	:	ふはい	:	부패	:	noun
1	:	不評	:	ふひょう	:	평판이 나쁨, 악평	:	noun
1	:	不備	:	ふび	:	불비, 충분히 갖추지 않음	:	noun
1	:	不服	:	ふふく	:	불복함, 불복	:	noun
1	:	普遍	:	ふへん	:	보편, 두루 널리 미침	:	noun
1	:	不明	:	ふめい	:	불명, 불명료, 어리석음	:	noun
1	:	扶養	:	ふよう	:	부양	:	noun
1	:	振り	:	ふり	:	흔듦, 모습, 꼴	:	noun
1	:	振(り)出し	:	ふりだし	:	출발점, 출발, 발행	:	noun
1	:	不良	:	ふりょう	:	불량, 불량자	:	noun
1	:	浮力	:	ふりょく	:	부력	:	noun
1	:	振(る)舞い·振舞	:	ふるまい	:	행동, 거동, 대접, 향응	:	noun
1	:	付録·附録	:	ふろく	:	부록, 본문에 덧붙인 기록	:	noun
1	:	憤慨	:	ふんがい	:	분개	:	noun
1	:	紛失	:	ふんしつ	:	분실	:	noun
1	:	噴出	:	ふんしゅつ	:	분출	:	noun
1	:	紛争	:	ふんそう	:	분쟁	:	noun
1	:	奮闘	:	ふんとう	:	분투	:	noun
1	:	粉末	:	ふんまつ	:	분말, 가루	:	noun
1	:	侮辱	:	ぶじょく	:	모욕	:	noun
1	:	武装	:	ぶそう	:	무장	:	noun
1	:	物資	:	ぶっし	:	물자	:	noun
1	:	物体	:	ぶったい	:	물체	:	noun
1	:	物議	:	ぶつぎ	:	물의, 뭇사람의 평판	:	noun
1	:	仏像	:	ぶつぞう	:	불상	:	noun
1	:	無難	:	ぶなん	:	무난	:	noun
1	:	部門	:	ぶもん	:	부문	:	noun
1	:	武力	:	ぶりょく	:	무력, 병력	:	noun
1	:	無礼	:	ぶれい	:	무례, 실례	:	noun
1	:	文化財	:	ぶんかざい	:	문화재	:	noun
1	:	分業	:	ぶんぎょう	:	분업	:	noun
1	:	文語	:	ぶんご	:	문어, 문장체	:	noun
1	:	分散	:	ぶんさん	:	분산, 뿔뿔이 흩어짐	:	noun
1	:	分際	:	ぶんざい	:	신분, 분수	:	noun
1	:	分子	:	ぶんし	:	분자, 집단 중의 일원	:	noun
1	:	分担	:	ぶんたん	:	분담	:	noun
1	:	分配	:	ぶんぱい	:	분배	:	noun
1	:	分母	:	ぶんぼ	:	분모	:	noun
1	:	分離	:	ぶんり	:	분리	:	noun
1	:	分列	:	ぶんれつ	:	분열	:	noun
1	:	兵器	:	へいき	:	병기, 무기	:	noun
1	:	閉口	:	へいこう	:	질림, 손듦	:	noun
1	:	閉鎖	:	へいさ	:	폐쇄	:	noun
1	:	兵士	:	へいし	:	병사, 사병	:	noun
1	:	平常	:	へいじょう	:	평상, 평소, 보통	:	noun
1	:	平静	:	へいせい	:	평정	:	noun
1	:	平方	:	へいほう	:	평방, 제곱	:	noun
1	:	並列	:	へいれつ	:	병렬	:	noun
1	:	辟易	:	へきえき	:	두려워서 물러남, 난처해함	:	noun
1	:	縁	:	へり	:	가장자리, 언저리	:	noun
1	:	変革	:	へんかく	:	변혁	:	noun
1	:	返還	:	へんかん	:	반환	:	noun
1	:	偏見	:	へんけん	:	편견	:	noun
1	:	返済	:	へんさい	:	반제	:	noun
1	:	変遷	:	へんせん	:	변천	:	noun
1	:	返答	:	へんとう	:	대답, 응답	:	noun
1	:	変動	:	へんどう	:	변동, 소동, 사변	:	noun
1	:	変容	:	へんよう	:	변용, 변모, 모습이 달라짐	:	noun
1	:	弁解	:	べんかい	:	변명	:	noun
1	:	弁解	:	べんかい	:	변명	:	noun
1	:	便宜	:	べんぎ	:	편의	:	noun
1	:	弁護·辯護	:	べんご	:	변호	:	noun
1	:	弁償·辨償	:	べんしょう	:	변상	:	noun
1	:	弁論·辯論	:	べんろん	:	변론	:	noun
1	:	穂	:	ほ	:	이삭, 꺾꽂이순, 삽수	:	noun
1	:	保育	:	ほいく	:	보육	:	noun
1	:	法案	:	ほうあん	:	법안	:	noun
1	:	崩壊·崩潰	:	ほうかい	:	붕괴, 무너짐	:	noun
1	:	法学	:	ほうがく	:	법학	:	noun
1	:	放棄·抛棄	:	ほうき	:	포기	:	noun
1	:	封建	:	ほうけん	:	봉건, 봉건제	:	noun
1	:	豊作	:	ほうさく	:	풍작	:	noun
1	:	方策	:	ほうさく	:	방책	:	noun
1	:	奉仕	:	ほうし	:	봉사, 값을 싸게 하여 팖	:	noun
1	:	方式	:	ほうしき	:	방식	:	noun
1	:	放射	:	ほうしゃ	:	방사, 복사	:	noun
1	:	放射能	:	ほうしゃのう	:	방사능	:	noun
1	:	報酬	:	ほうしゅう	:	보수	:	noun
1	:	豊潤	:	ほうじゅん	:	풍윤, 풍부하고 윤택함	:	noun
1	:	放置	:	ほうち	:	방치	:	noun
1	:	法廷	:	ほうてい	:	법정	:	noun
1	:	報道	:	ほうどう	:	보도	:	noun
1	:	褒美	:	ほうび	:	포상, 상	:	noun
1	:	飽和	:	ほうわ	:	포화	:	noun
1	:	保温	:	ほおん	:	보온	:	noun
1	:	捕獲	:	ほかく	:	포획, 잡음, 노획함	:	noun
1	:	保管	:	ほかん	:	보관	:	noun
1	:	補給	:	ほきゅう	:	보급	:	noun
1	:	補強	:	ほきょう	:	보강	:	noun
1	:	保険	:	ほけん	:	보험	:	noun
1	:	捕鯨	:	ほげい	:	포경, 고래잡이	:	noun
1	:	保護	:	ほご	:	보호	:	noun
1	:	干(し)·乾(し)	:	ほし	:	말림, 말린 것	:	noun
1	:	干し物·乾し物	:	ほしもの	:	볕에 말린 것, 특히, 세탁물	:	noun
1	:	保守	:	ほしゅ	:	보수, 유지 보존함	:	noun
1	:	保障	:	ほしょう	:	보장	:	noun
1	:	補償	:	ほしょう	:	보상	:	noun
1	:	補充	:	ほじゅう	:	보충	:	noun
1	:	補助	:	ほじょ	:	보조	:	noun
1	:	舗装·鋪装	:	ほそう	:	포장	:	noun
1	:	補足	:	ほそく	:	보족, 부족분을 채움	:	noun
1	:	発作	:	ほっさ	:	발작	:	noun
1	:	発足	:	ほっそく	:	발족, 출발	:	noun
1	:	発端	:	ほったん	:	발단, 일의 시초	:	noun
1	:	頬っぺた	:	ほっぺた	:	뺨 언저리, 뺨	:	noun
1	:	辺·畔	:	ほとり	:	근처, 부근	:	noun
1	:	保養	:	ほよう	:	보양	:	noun
1	:	捕虜	:	ほりょ	:	포로	:	noun
1	:	本格	:	ほんかく	:	본격	:	noun
1	:	本館	:	ほんかん	:	본관, 주된 건물, 이 건물	:	noun
1	:	本国	:	ほんごく	:	본국, 국적이 있는 나라	:	noun
1	:	本質	:	ほんしつ	:	본질	:	noun
1	:	本筋	:	ほんすじ	:	본줄거리, 본론, 정당한 방식	:	noun
1	:	本体	:	ほんたい	:	본체, 근본적 실체	:	noun
1	:	本音	:	ほんね	:	본음색, 본심을 전하여	:	noun
1	:	本能	:	ほんのう	:	본능	:	noun
1	:	本場	:	ほんば	:	본장소, 본바닥, 본고장	:	noun
1	:	本番	:	ほんばん	:	당번 차례, 담당 부서	:	noun
